Motion Through Fluids Experiment Tue, Feb 28, 2023 3:47 PM
Time(sec)	Position(mm)
28.401	111.117
28.601	0.000
28.801	112.757
29.001	113.304
29.201	113.851
29.401	114.397
29.601	114.944
29.801	116.038
30.001	116.584
30.201	117.131
30.401	117.678
30.601	118.771
30.801	119.318
31.001	119.865
31.201	120.958
31.401	121.505
31.601	122.052
31.801	122.599
32.001	123.145
32.201	123.692
32.402	124.786
32.601	125.332
32.801	125.879
33.001	126.426
33.201	127.519
33.401	128.066
33.601	128.613
33.801	129.160
34.001	130.253
34.201	130.800
34.401	131.347
34.602	131.893
34.801	132.440
35.001	133.533
35.201	134.080
35.401	134.627
35.601	135.720
35.801	135.720
36.001	136.814
36.201	137.361
36.401	137.907
36.601	139.001
36.801	139.548
37.001	140.094
37.201	140.641
37.401	141.735
37.601	142.281
37.801	142.828
38.001	143.922
38.201	144.468
38.401	145.015
38.601	145.562
38.801	146.109
39.001	147.202
39.201	147.749
39.401	148.296
39.601	148.842
39.801	149.389
40.001	149.936
40.201	151.029
40.401	151.576
40.601	152.123
40.801	152.670
41.001	153.763
41.201	154.310
41.401	154.856
41.601	155.403
41.801	156.497
42.001	157.043
42.201	157.590
42.401	158.137
42.601	158.684
42.801	159.777
43.001	160.324
43.202	160.871
43.401	161.417
43.601	162.511
43.801	163.058
44.001	163.604
44.201	164.151
44.401	165.245
44.601	165.791
44.801	166.338
45.001	166.885
45.201	167.432
45.401	168.525
45.601	169.072
45.801	169.619
46.001	170.165
46.201	171.259
46.401	171.806
46.601	172.352
46.801	172.899
47.001	173.992
47.201	174.539
47.401	0.000
47.601	175.633
47.801	176.179
48.001	177.273
48.201	177.820
48.401	178.366
48.601	178.913
48.801	180.007
49.001	180.553
49.201	181.100
49.401	181.647
49.601	182.194
49.801	182.740
50.001	183.834
50.201	184.381
50.401	184.927
50.601	185.474
50.801	186.568
51.001	187.114
51.201	187.661
51.401	188.208
51.601	189.301
51.801	189.848
52.001	0.000
52.201	191.488
52.401	192.035
52.601	192.582
52.801	193.129
53.001	193.675
53.201	194.222
53.401	194.769
53.601	195.862
53.801	196.409
54.001	196.956
54.201	197.502
54.401	198.596
54.602	199.143
54.801	199.689
55.001	200.236
55.201	201.330
55.401	201.876
55.601	202.423
55.801	202.970
56.001	203.517
56.202	204.610
56.401	205.157
56.601	205.704
56.801	206.250
57.001	206.797
57.201	207.891
57.401	208.437
57.601	208.984
57.801	209.531
58.001	210.624
58.201	211.171
58.401	211.718
58.601	212.265
58.801	212.811
59.001	213.905
59.201	214.452
59.401	214.998
59.601	215.545
59.801	216.092
60.001	216.638
60.201	217.732
60.401	218.279
60.601	218.825
60.801	0.000
61.001	0.000
61.201	221.012
61.401	221.559
61.601	222.106
61.801	223.199
62.001	223.746
62.201	224.293
62.401	224.840
62.601	225.386
62.801	225.933
63.001	227.027
63.201	227.573
63.401	228.120
63.601	228.667
63.802	229.760
64.001	230.307
64.201	230.854
64.401	231.401
64.601	0.000
64.801	233.041
65.001	233.588
65.201	234.134
65.401	234.681
65.601	235.228
65.801	236.321
66.001	236.868
66.201	237.415
66.401	237.962
66.601	238.508
66.801	239.602
67.001	240.148
67.201	240.695
67.401	241.242
67.601	0.000
67.801	0.000
68.001	0.000
68.201	0.000
68.401	0.000
68.601	0.000
68.801	0.000
69.001	0.000
69.201	247.256
69.401	247.803
69.601	248.350
69.802	0.000
70.001	249.443
70.201	249.990
70.401	0.000
70.601	0.000
70.801	0.000
71.001	0.000
71.201	0.000
71.401	0.000
71.601	0.000
71.801	0.000
72.001	0.000
72.201	0.000
72.402	0.000
72.601	0.000
72.801	0.000
73.001	0.000
73.201	0.000
73.401	0.000
73.601	0.000
