Motion Through Fluids Experiment Thu, Mar 02, 2023 1:43 PM
Time(sec)	Position(mm)
0.012	2.862
0.112	12.703
0.162	17.624
0.212	23.091
0.262	28.559
0.312	34.026
0.362	38.947
0.413	43.868
0.462	48.788
0.562	59.176
0.912	99.635
1.012	110.570
1.112	122.599
1.262	140.094
1.462	164.151
1.562	175.086
1.612	181.647
1.662	187.661
1.712	193.129
1.762	199.143
1.812	205.157
2.062	234.134
2.212	251.630
2.312	0.000
2.462	0.000
2.712	0.000
