Motion Through Fluids Experiment Thu, Mar 02, 2023 1:43 PM
Time(sec)	Position(mm)
0.051	0.000
0.151	0.000
0.201	0.000
0.251	1.768
0.401	17.077
0.501	28.012
0.751	55.896
0.901	72.298
0.951	78.312
1.051	89.794
1.201	107.837
1.301	119.865
1.401	132.440
1.501	144.468
1.651	163.604
1.801	182.194
2.051	213.905
2.351	250.537
2.451	0.000
2.551	0.000
2.651	0.000
2.801	0.000
