Motion Through Fluids Experiment Thu, Mar 02, 2023 1:37 PM
Time(sec)	Position(mm)
0.003	7.236
0.103	19.264
0.153	25.825
0.253	37.853
0.353	50.428
0.453	64.097
0.503	70.658
0.553	77.766
0.603	84.327
0.653	90.887
0.953	132.987
1.403	196.956
1.553	219.919
1.803	254.911
2.003	0.000
2.153	0.000
2.303	0.000
2.753	0.000
2.853	0.000
3.003	0.000
